발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2022,2022-10-29 14:00,주,토,1,1,0,1,0,부산,사하구,차대차,기타,기타,기타,단일로,지하차도(도로)내,건설기계,승용차,1133060,1681328,128.9602171,35.11834765
2022,2022-10-29 16:00,주,토,1,0,0,0,0,서울,송파구,차대차,기타,기타,기타,단일로,기타단일로,승용차,이륜차,968677,1944427,127.145635,37.49857325
2022,2022-10-29 16:00,주,토,1,0,0,0,0,경북,의성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1086286,1826211,128.4626099,36.42956827
2022,2022-10-29 20:00,야,토,1,0,0,0,0,인천,미추홀구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,926268,1940937,126.666234,37.46470547
2022,2022-10-29 22:00,야,토,1,0,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,961129,1988880,127.0578715,37.89894535
2022,2022-10-30 9:00,주,일,1,0,0,0,0,전남,고흥군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,985453,1629315,127.3412415,34.65800834
2022,2022-10-30 12:00,주,일,1,1,0,1,0,전북,익산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,954649,1789939,126.9961444,36.10537797
2022,2022-10-30 17:00,주,일,1,2,1,0,1,대구,달성군,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,1083745,1737427,128.4248619,35.6294315
2022,2022-10-30 18:00,야,일,1,0,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954019,1906921,126.9821361,37.15989696
2022,2022-10-30 22:00,야,일,1,0,0,0,0,경기,안양시,차대차,기타,기타,신호위반,교차로,교차로내,승용차,이륜차,951170,1932373,126.948379,37.38916639
2022,2022-10-31 1:00,야,월,2,0,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,947866,1883909,126.9144368,36.95214668
2022,2022-10-31 9:00,주,월,1,1,0,0,1,전남,강진군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,농기계,없음,936383,1606908,126.8074145,34.45408138
2022,2022-10-31 12:00,주,월,1,1,1,0,0,경북,경주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1160716,1778901,129.2829724,35.99366787
2022,2022-10-31 14:00,주,월,1,0,0,0,0,경북,영천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1119841,1780350,128.8298557,36.01261109
2022,2022-10-31 20:00,야,월,1,0,0,0,0,대구,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1110413,1764148,128.7230047,35.86768106
2022,2022-10-31 23:00,야,월,1,0,0,0,0,인천,미추홀구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,924595,1940631,126.6473488,37.46181259
2022,2022-11-01 4:00,야,화,1,0,0,0,0,경기,안성시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1001422,1900358,127.5160032,37.10186695
2022,2022-11-01 8:00,주,화,1,0,0,0,0,충남,홍성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,건설기계,928943,1841770,126.705838,36.57107095
2022,2022-11-01 11:00,주,화,1,1,1,0,0,광주,광산구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,937035,1686877,126.8085136,35.17520695
2022,2022-11-01 12:00,주,화,1,2,2,0,0,경남,함안군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1091566,1699438,128.5069468,35.2862531
2022,2022-11-01 13:00,주,화,1,4,2,2,0,강원,영월군,차대차,정면충돌,정면충돌,신호위반,단일로,교량위,승용차,화물차,1078695,1910297,128.386631,37.18814258
2022,2022-11-01 14:00,주,화,1,0,0,0,0,부산,서구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,이륜차,승용차,1136996,1682528,129.003597,35.12863664
2022,2022-11-01 15:00,주,화,1,0,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,931304,1860384,126.7305555,36.73903301
2022,2022-11-01 15:00,주,화,1,0,0,0,0,전북,정읍시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,950247,1746931,126.9499301,35.71741687
2022,2022-11-01 15:00,주,화,1,0,0,0,0,전남,순천시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,990208,1668810,127.3926738,35.01421772
2022,2022-11-01 16:00,주,화,1,1,1,0,0,경남,하동군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1033656,1679481,127.8693199,35.10992674
2022,2022-11-01 18:00,야,화,1,0,0,0,0,전남,영암군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,원동기장치자전거,915984,1645272,126.5815526,34.79854376
2022,2022-11-01 19:00,야,화,1,0,0,0,0,대구,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,1100853,1765582,128.6173125,35.88163901
2022,2022-11-01 20:00,야,화,1,0,0,0,0,서울,광진구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,962745,1952110,127.0781364,37.56760261
2022,2022-11-02 4:00,야,수,1,0,0,0,0,경남,통영시,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승합차,보행자,1083881,1651957,128.4176402,34.85883044
2022,2022-11-02 11:00,주,수,1,0,0,0,0,경기,고양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947437,1963423,126.9039875,37.66882001
2022,2022-11-02 13:00,주,수,1,2,0,2,0,경기,양주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,화물차,952988,1967628,126.9666563,37.70702089
2022,2022-11-02 14:00,주,수,1,0,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,940485,1810502,126.8372281,36.28998925
2022,2022-11-02 16:00,주,수,1,0,0,0,0,경기,부천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,개인형이동장치(PM),없음,937702,1942765,126.7953659,37.4820228
2022,2022-11-02 21:00,야,수,1,0,0,0,0,부산,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,1124496,1677945,128.8657503,35.08894653
2022,2022-11-02 22:00,야,수,2,0,0,0,0,경기,평택시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,960806,1888756,127.0595211,36.99646623
2022,2022-11-03 6:00,주,목,1,0,0,0,0,경북,영천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1130787,1775867,128.9505481,35.97079743
2022,2022-11-03 16:00,주,목,1,0,0,0,0,경기,양주시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,농기계,962187,1976085,127.0705743,37.78367001
2022,2022-11-03 18:00,야,목,1,0,0,0,0,전남,해남군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,화물차,894471,1634359,126.3477817,34.69815055
2022,2022-11-03 21:00,야,목,1,1,0,1,0,강원,춘천시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,1020358,1984439,127.731434,37.85952115
2022,2022-11-04 11:00,주,금,1,0,0,0,0,충북,충주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1039174,1884286,127.9400221,36.95617359
2022,2022-11-04 13:00,주,금,1,0,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,원동기장치자전거,933426,1882740,126.7523625,36.94069918
2022,2022-11-04 13:00,주,금,1,1,1,0,0,전북,장수군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1001158,1727314,127.512775,35.54179664
2022,2022-11-04 14:00,주,금,1,0,0,0,0,부산,부산진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1142142,1686703,129.060777,35.16555578
2022,2022-11-04 14:00,주,금,1,0,0,0,0,경북,상주시,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,승합차,1058330,1821308,128.1503857,36.38747614
2022,2022-11-04 15:00,주,금,1,0,0,0,0,제주,서귀포시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,원동기장치자전거,없음,941735,1487494,126.8736076,33.37746298
2022,2022-11-04 17:00,주,금,1,0,0,0,0,전북,고창군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,924030,1716100,126.6629946,35.43778274
2022,2022-11-04 19:00,야,금,1,0,0,0,0,경기,화성시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,931191,1911799,126.7246029,37.20246171
2022,2022-11-04 19:00,야,금,1,0,0,0,0,경기,파주시,차대차,정면충돌,정면충돌,기타,교차로,교차로내,승용차,이륜차,932823,1970258,126.7376606,37.72946719
2022,2022-11-05 0:00,야,토,1,0,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,936018,1964165,126.7744509,37.67478211
2022,2022-11-05 17:00,주,토,1,0,0,0,0,충북,충주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,1037980,1886230,127.9267086,36.9737462
2022,2022-11-05 19:00,야,토,1,0,0,0,0,강원,평창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,없음,1076764,1957259,128.3697556,37.61156175
2022,2022-11-05 19:00,야,토,1,0,0,0,0,경북,경주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1164272,1754811,129.3174363,35.77598675
2022,2022-11-06 0:00,야,일,1,0,0,0,0,경기,용인시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,특수차,964315,1924737,127.0972389,37.32093751
2022,2022-11-06 3:00,야,일,1,0,0,0,0,경기,안양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,947835,1933880,126.9105997,37.40256777
2022,2022-11-06 5:00,야,일,1,0,0,0,0,전북,고창군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,929249,1715175,126.7205708,35.42982787
2022,2022-11-06 8:00,주,일,1,0,0,0,0,부산,강서구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1127545,1682503,128.8998924,35.12965368
2022,2022-11-06 9:00,주,일,1,0,0,0,0,전북,순창군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,사륜오토바이(ATV),967914,1708962,127.1467571,35.37580547
2022,2022-11-06 10:00,주,일,1,0,0,0,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,건설기계,929457,1910446,126.7051923,37.19013726
2022,2022-11-06 12:00,주,일,1,1,1,0,0,경북,예천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1081058,1841426,128.4058891,36.56717321
2022,2022-11-06 18:00,야,일,1,0,0,0,0,충남,논산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,960530,1797769,127.0610882,36.17622602
2022,2022-11-06 18:00,야,일,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,화물차,보행자,914215,1503643,126.5762322,33.52125816
2022,2022-11-07 7:00,주,월,1,0,0,0,0,충북,옥천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,건설기계,없음,1010681,1819526,127.6190731,36.37312208
2022,2022-11-07 7:00,주,월,1,0,0,0,0,전북,익산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,962935,1772069,127.0890381,35.94461964
2022,2022-11-07 8:00,주,월,1,0,0,0,0,충남,태안군,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,건설기계,보행자,893813,1847098,126.3125389,36.61583118
2022,2022-11-07 10:00,주,월,1,0,0,0,0,경북,문경시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1064351,1843676,128.219378,36.58872801
2022,2022-11-07 11:00,주,월,1,0,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,963017,1954252,127.0811082,37.58692008
2022,2022-11-07 17:00,주,월,2,0,0,0,0,경남,고성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1076315,1679912,128.3374408,35.11148307
2022,2022-11-07 18:00,야,월,1,0,0,0,0,경북,성주군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1073074,1765836,128.3096155,35.8863973
2022,2022-11-07 18:00,야,월,1,0,0,0,0,경남,산청군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1032247,1728702,127.8557984,35.55378745
2022,2022-11-07 21:00,야,월,1,0,0,0,0,경기,광주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,979618,1933839,127.2697049,37.40344298
2022,2022-11-07 22:00,야,월,1,2,1,1,0,충북,괴산군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1035342,1875773,127.8965826,36.87958623
2022,2022-11-08 3:00,야,화,1,0,0,0,0,광주,광산구,차대사람,보도통행중,보도통행중,기타,교차로,교차로내,승용차,보행자,937018,1687405,126.8082866,35.17996661
2022,2022-11-08 6:00,주,화,1,0,0,0,0,경기,이천시,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,991336,1923282,127.4022291,37.30846727
2022,2022-11-08 6:00,주,화,1,0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,974555,1934077,127.2124907,37.40546298
2022,2022-11-08 6:00,주,화,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1094181,1772611,128.5442398,35.94566723
2022,2022-11-08 8:00,주,화,1,0,0,0,0,경북,안동시,차량단독,기타,기타,기타,단일로,기타단일로,화물차,없음,1108774,1836889,128.7149428,36.52352518
2022,2022-11-08 13:00,주,화,1,0,0,0,0,경남,진주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,자전거,1055077,1684298,128.1046922,35.15241644
2022,2022-11-08 14:00,주,화,1,0,0,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,987676,1721890,127.3641253,35.4928144
2022,2022-11-08 18:00,야,화,1,1,0,1,0,충남,논산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,962028,1801104,127.0775843,36.20635232
2022,2022-11-08 19:00,야,화,1,0,0,0,0,전남,영광군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,900118,1695711,126.4020704,35.25185701
2022,2022-11-08 21:00,야,화,1,1,0,1,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,999830,1837595,127.4981009,36.5360781
2022,2022-11-09 6:00,주,수,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1124897,1693045,128.8724329,35.22501763
2022,2022-11-09 8:00,주,수,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,895693,1490180,126.3783749,33.39820124
2022,2022-11-09 11:00,주,수,1,0,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,원동기장치자전거,930347,1772553,126.7276955,35.94720221
2022,2022-11-09 11:00,주,수,1,1,1,0,0,전북,고창군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,925067,1725313,126.673569,35.52092383
2022,2022-11-09 14:00,주,수,1,0,0,0,0,강원,고성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,1083611,2050342,128.4581901,38.44979164
2022,2022-11-09 17:00,주,수,1,0,0,0,0,경기,평택시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,기타,기타,승용차,자전거,952135,1884117,126.9623705,36.95424836
2022,2022-11-09 18:00,야,수,1,0,0,0,0,부산,부산진구,차대차,기타,기타,기타,단일로,기타단일로,화물차,이륜차,1141206,1686047,129.0503905,35.15977463
2022,2022-11-09 18:00,야,수,1,0,0,0,0,강원,삼척시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,1145524,1939015,129.1449844,37.43887377
2022,2022-11-09 20:00,야,수,1,0,0,0,0,서울,광진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,963719,1950404,127.0892498,37.55226475
2022,2022-11-10 1:00,야,목,1,4,0,4,0,경기,안양시,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,952075,1931329,126.9586698,37.37980361
2022,2022-11-10 10:00,주,목,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전거리 미확보,교차로,교차로부근,자전거,승용차,998028,1856670,127.4779209,36.70803727
2022,2022-11-10 13:00,주,목,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1118456,1689005,128.8010914,35.18937952
2022,2022-11-10 14:00,주,목,1,1,0,1,0,대전,동구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,건설기계,998023,1816457,127.4779679,36.34551112
2022,2022-11-10 15:00,주,목,1,0,0,0,0,충남,계룡시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,승용차,975935,1807679,127.2320872,36.26607519
2022,2022-11-10 17:00,주,목,1,0,0,0,0,충북,보은군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1022830,1832558,127.7548947,36.49039645
2022,2022-11-11 10:00,주,금,1,0,0,0,0,충남,예산군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,928499,1861811,126.6990065,36.75168863
2022,2022-11-11 10:00,주,금,1,0,0,0,0,경남,창원시(통합),차대사람,기타,기타,중앙선 침범,교차로,교차로부근,승용차,보행자,1108708,1690986,128.6943049,35.20834148
2022,2022-11-11 12:00,주,금,1,0,0,0,0,충남,당진시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,924079,1870885,126.6485914,36.83313579
2022,2022-11-11 14:00,주,금,1,0,0,0,0,강원,속초시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1089117,2023291,128.5178652,38.20550303
2022,2022-11-11 17:00,주,금,1,0,0,0,0,부산,북구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,1138190,1697608,129.019227,35.26440412
2022,2022-11-11 20:00,야,금,1,0,0,0,0,충남,아산시,차대차,기타,기타,안전운전 의무 불이행,기타,기타,승용차,승용차,957332,1880014,127.0209738,36.91751298
2022,2022-11-11 21:00,야,금,1,0,0,0,0,경기,양평군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1020477,1946610,127.7317235,37.51855424
2022,2022-11-11 22:00,야,금,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964208,1861884,127.0990216,36.75436707
2022,2022-11-11 23:00,야,금,1,2,1,1,0,전남,영광군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,904214,1715106,126.4448168,35.42711088
2022,2022-11-12 2:00,야,토,1,0,0,0,0,경기,파주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,개인형이동장치(PM),937510,1980873,126.7899313,37.82546734
2022,2022-11-12 5:00,야,토,1,1,0,1,0,경기,포천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,977655,1999624,127.2455063,37.9963358
2022,2022-11-12 7:00,주,토,1,0,0,0,0,경남,거창군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,1037746,1751017,127.9175163,35.7547902
2022,2022-11-12 17:00,주,토,1,0,0,0,0,전북,순창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,969996,1705472,127.1698061,35.34440183
2022,2022-11-12 21:00,야,토,1,0,0,0,0,경기,고양시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,948807,1962612,126.9195781,37.66158799
2022,2022-11-12 22:00,야,토,1,2,0,2,0,대전,동구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,995975,1812472,127.4551652,36.30957818
2022,2022-11-12 23:00,야,토,1,0,0,0,0,경기,수원시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,956571,1921503,127.0100276,37.29145765
2022,2022-11-13 0:00,야,일,1,1,0,1,0,충남,천안시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,특수차,970066,1866913,127.1644502,36.79990461
2022,2022-11-13 1:00,야,일,1,2,0,2,0,인천,남동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,932722,1937910,126.7394863,37.43791568
2022,2022-11-13 13:00,주,일,1,0,0,0,0,충북,괴산군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1028020,1867861,127.8141297,36.80850904
2022,2022-11-13 15:00,주,일,1,0,0,0,0,경기,안성시,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,978360,1896553,127.256574,37.06731885
2022,2022-11-13 18:00,야,일,1,6,3,3,0,경북,상주시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,1061001,1834965,128.1812414,36.51042306
2022,2022-11-14 6:00,주,월,1,0,0,0,0,강원,강릉시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1116266,1989776,128.8224391,37.90042179
2022,2022-11-14 8:00,주,월,1,0,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,이륜차,승합차,966459,1949060,127.1203311,37.54025458
2022,2022-11-14 11:00,주,월,1,0,0,0,0,경기,용인시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,965812,1921828,127.1142685,37.29477279
2022,2022-11-14 11:00,주,월,1,0,0,0,0,전남,함평군,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,사륜오토바이(ATV),승합차,908669,1684430,126.4973028,35.15096653
2022,2022-11-14 11:00,주,월,1,1,0,1,0,경기,연천군,차대차,후진중충돌,후진중충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,962116,2002982,127.0683543,38.0260841
2022,2022-11-14 16:00,주,월,1,0,0,0,0,전북,남원시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,이륜차,987477,1712747,127.362072,35.41037185
2022,2022-11-14 17:00,주,월,1,0,0,0,0,강원,삼척시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1142014,1933816,129.1043225,37.39257495
2022,2022-11-14 17:00,주,월,1,1,0,1,0,경남,진주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1060561,1689425,128.1652743,35.19832896
2022,2022-11-14 17:00,주,월,1,9,0,9,0,경남,남해군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승합차,1037936,1647776,127.9148413,34.82388256
2022,2022-11-14 18:00,야,월,1,0,0,0,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1012959,1847638,127.6449401,36.62652826
2022,2022-11-14 20:00,야,월,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,특수차,승용차,1169796,1776158,129.3830702,35.96741129
2022,2022-11-15 1:00,야,화,1,0,0,0,0,경남,양산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,없음,1138946,1702902,129.0284324,35.31201852
2022,2022-11-15 6:00,주,화,1,1,1,0,0,경기,오산시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,959638,1904043,127.0455737,37.13421452
2022,2022-11-15 7:00,주,화,1,0,0,0,0,경남,진주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1051061,1685778,128.0606939,35.16597328
2022,2022-11-15 8:00,주,화,1,0,0,0,0,충북,증평군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,1007330,1865228,127.5821511,36.78515973
2022,2022-11-15 15:00,주,화,1,0,0,0,0,제주,제주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,914158,1502613,126.5757173,33.51196458
2022,2022-11-15 16:00,주,화,2,0,0,0,0,부산,금정구,차량단독,공작물충돌,공작물충돌,중앙선 침범,교차로,교차로내,원동기장치자전거,없음,1146062,1692636,129.104857,35.21847139
2022,2022-11-15 17:00,주,화,1,0,0,0,0,경북,의성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1075094,1830057,128.3381374,36.46517862
2022,2022-11-15 18:00,야,화,1,2,1,1,0,전북,진안군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,특수차,984022,1754506,127.3231927,35.78684261
2022,2022-11-15 18:00,야,화,1,0,0,0,0,경남,진주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,1056474,1687374,128.1202397,35.18007418
2022,2022-11-16 3:00,야,수,1,0,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964020,1953463,127.0925073,37.57984835
2022,2022-11-16 9:00,주,수,1,0,0,0,0,인천,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,914552,1944257,126.5333794,37.49361771
2022,2022-11-16 10:00,주,수,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,승용차,1144437,1764986,129.0999118,35.87080676
